"","id_student","dataplus","dualpane","forumng","glossary","homepage","htmlactivity","oucollaborate","oucontent","ouwiki","page","questionnaire","quiz","repeatactivity","resource","subpage","url","CMA","TMA","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","date_registration.x","date_unregistration.x","date_registration.y","date_unregistration.y"
"1312",680410,NA,NA,2.94285714285714,NA,4.53846153846154,1,3,3.69230769230769,2,1,NA,4.33333333333333,NA,1.4,1.48,1,NA,72,"M","North Western Region","A Level or Equivalent","0-10%","0-35",0,150,"N","Withdrawn",-23,59,-23,59
"1313",680443,4,1,1.67424242424242,NA,4.39795918367347,1.33333333333333,2,5.87465940054496,4.125,1.375,1.22222222222222,5.49740932642487,NA,1.05,1.4962962962963,1.25925925925926,76.5714285714286,86.4,"M","Yorkshire Region","Lower Than A Level","30-40%","0-35",0,180,"N","Distinction",-38,NA,-38,NA
"1314",680464,1,1,2.15686274509804,NA,5.49425287356322,1,2,8.18934911242603,2.875,1.25,1.28571428571429,9.10526315789474,NA,1.375,1.61038961038961,1.54545454545455,86,90.2,"M","Ireland","A Level or Equivalent","80-90%","0-35",0,120,"N","Distinction",-43,NA,-43,NA
"1315",680506,1,NA,4.15254237288136,NA,6.58666666666667,1,2.5,6.21266968325792,1.6,1.5,1.16666666666667,10.26,NA,1.42857142857143,2.86206896551724,1.4,91.1428571428571,92.2,"F","East Anglian Region","HE Qualification","80-90%","0-35",0,60,"N","Distinction",-25,NA,-25,NA
"1316",680517,NA,NA,2.22222222222222,NA,1.9,1,NA,2.94736842105263,1,NA,NA,NA,NA,1.66666666666667,1.52380952380952,1,NA,60,"M","North Western Region","Lower Than A Level","40-50%","0-35",0,120,"N","Withdrawn",-49,52,-49,52
"1317",680572,13,1,5.34246575342466,NA,10.6774193548387,1,1.33333333333333,4.72413793103448,5.66666666666667,1,1.5,10.6617647058824,NA,1.1875,1.47976878612717,1.375,80.1428571428571,67.8,"M","South East Region","Lower Than A Level","20-30%","0-35",0,150,"N","Pass",-81,NA,-81,NA
"1318",680708,2.8,5,2.32258064516129,NA,3.53846153846154,1,NA,6.65789473684211,3.92857142857143,1.2,1.1875,11.344262295082,NA,1.2,1.32183908045977,1.25,80.4285714285714,67,"F","Scotland","Lower Than A Level","30-40%","0-35",0,120,"N","Pass",-43,NA,-43,NA
"1319",680713,3.875,1,2.63855421686747,NA,2.95744680851064,1.25,1,5.87560975609756,2.88888888888889,1,1.08571428571429,6.75,NA,1.10714285714286,1.535,1.15384615384615,85.4285714285714,86.2,"M","Scotland","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass",-78,NA,-78,NA
"1320",680747,NA,NA,2.51785714285714,NA,3.45918367346939,1.75,1.4,4.14788732394366,2.66666666666667,1,1.6,13.8358208955224,NA,1.16129032258065,1.4,1.14814814814815,72.2857142857143,88.2,"M","West Midlands Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass",-67,NA,-67,NA
"1321",680775,NA,NA,2.11111111111111,1,3.23529411764706,1.75,1,3.99253731343284,5.11111111111111,1,1,9.98275862068965,NA,1,1.5859872611465,1.33333333333333,82.5714285714286,77,"M","Wales","Lower Than A Level","90-100%","0-35",0,120,"N","Pass",-15,NA,-15,NA
"1322",680810,2,NA,3.30172413793103,NA,7.27536231884058,1,3,8.0242825607064,3.66666666666667,1,1.33333333333333,24.1639344262295,NA,2.78787878787879,2.3125,1.85714285714286,94,93.2,"F","North Western Region","A Level or Equivalent","20-30%","0-35",0,120,"N","Distinction",-14,NA,-14,NA
"1323",680855,NA,NA,2.5,NA,4.8,1,NA,4,NA,NA,NA,7,NA,2.5,1.84615384615385,1,NA,80,"M","Wales","Lower Than A Level","20-30%","35-55",0,60,"N","Fail",-41,NA,-41,NA
"1324",680872,NA,NA,3.11627906976744,NA,3.11320754716981,1.8,NA,5.58620689655172,3,1,NA,10.2045454545455,NA,1.07692307692308,1.68852459016393,1.57142857142857,88.4285714285714,67.75,"M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",-23,NA,-23,NA
"1325",680912,NA,NA,2.34745762711864,NA,2.16521739130435,1,1,6.21965317919075,3.85714285714286,1,1.4,11.7166666666667,NA,1.23809523809524,1.4620253164557,1.11764705882353,68.2857142857143,73.5,"F","Yorkshire Region","Lower Than A Level","30-40%","0-35",0,120,"N","Pass",-79,NA,-79,NA
"1326",680955,3.83333333333333,NA,2.62837837837838,NA,4.39041095890411,1.5,1.11538461538462,5.63340563991323,3,1.25,1.15789473684211,6.03007518796993,NA,1.21739130434783,1.49411764705882,1.2,85.8571428571429,83.2,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",-79,NA,-79,NA
"1327",680974,NA,NA,2.34090909090909,NA,4,1.25,NA,3.26771653543307,1,1,1,12.7105263157895,NA,1.1,1.3695652173913,1.125,85.7142857142857,93.2,"M","East Anglian Region","HE Qualification","80-90%","0-35",0,60,"N","Distinction",-37,NA,-37,NA
"1328",681004,3.4,1,3.42702702702703,NA,3.78861788617886,1,1,5.84697508896797,1.76923076923077,1.22222222222222,1.06060606060606,6.44247787610619,NA,1.28,1.5360824742268,1.06060606060606,89.5714285714286,84,"M","London Region","No Formal quals","20-30%","35-55",0,60,"N","Distinction",-79,NA,-79,NA
"1329",681073,NA,NA,1.91666666666667,NA,6,1,NA,11.3333333333333,2.5,1,NA,9.38461538461539,NA,1.28571428571429,2.25,1.5,73.5,74,"M","Yorkshire Region","Lower Than A Level","40-50%","0-35",0,90,"N","Withdrawn",-79,12,-79,12
"1330",681152,NA,NA,3.94805194805195,NA,8.81818181818182,1.33333333333333,1,4.7,2.57142857142857,2,NA,6.875,NA,1.9,1.82857142857143,2,93.5,82,"F","South Region","Lower Than A Level","20-30%","0-35",0,120,"N","Withdrawn",-67,102,-67,102
"1331",681235,NA,NA,2.50909090909091,NA,3.39795918367347,1.75,1,4.71005917159763,3.66666666666667,NA,1,11.5789473684211,NA,1.29411764705882,1.62091503267974,1.16666666666667,80.4285714285714,82.8,"F","West Midlands Region","Lower Than A Level","10-20","0-35",0,120,"N","Pass",-79,NA,-79,NA
"1332",681277,NA,NA,2.42105263157895,NA,3.69230769230769,1.33333333333333,NA,2.54166666666667,NA,1,NA,1,NA,1.08333333333333,1.58064516129032,1,NA,43,"M","London Region","Lower Than A Level","20-30%","0-35",0,120,"N","Withdrawn",-79,52,-79,52
"1333",681328,3,5,1.94927536231884,1,3.904,1,1,7.90972222222222,2.09090909090909,1.16666666666667,1.13333333333333,6.8,NA,1.31578947368421,1.70388349514563,1.15789473684211,92.5714285714286,94.2,"M","North Western Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Distinction",-71,NA,-71,NA
"1334",681335,NA,NA,3.21276595744681,NA,5.125,1.75,NA,9.52272727272727,2,1,1.5,6.94444444444444,NA,1,2.18518518518519,1.04545454545455,98.5,72,"M","North Western Region","Lower Than A Level","0-10%","35-55",0,120,"N","Withdrawn",-70,12,-70,12
"1335",681341,NA,NA,3.1830985915493,NA,2.83050847457627,1,1.47368421052632,5.33684210526316,2.375,1,1.5,13.3478260869565,NA,1.23404255319149,1.50980392156863,1,72.8571428571429,79.75,"M","East Midlands Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Fail",-79,NA,-79,NA
"1336",681352,NA,NA,2.37606837606838,NA,2.35,1,2,7.18032786885246,3.4,1,1.5,6.78378378378378,NA,1.2,1.36054421768707,1.25,91.2857142857143,86,"F","South West Region","A Level or Equivalent","0-10%","0-35",0,120,"Y","Pass",-24,NA,-24,NA
"1337",681354,NA,NA,2.42857142857143,NA,3.93023255813953,3,NA,3.85393258426966,2,1,NA,10.0555555555556,NA,1.3125,2.09876543209877,2.14285714285714,80.25,66.4,"M","South Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",-44,NA,-44,NA
"1338",681452,2,NA,1.7,NA,4.89830508474576,1.5,NA,5.08695652173913,NA,1,1,11.64,NA,1.25,1.52293577981651,1.25,90.4285714285714,76.8,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,90,"N","Pass",-46,NA,-46,NA
"1339",681490,4.2,1,2.30501089324619,NA,4.24657534246575,1,1.5,7.16825396825397,2.46153846153846,1.14285714285714,1.21739130434783,10.0982142857143,NA,1,1.94605809128631,1.4,93.8571428571429,93.4,"M","Yorkshire Region","A Level or Equivalent","70-80%","0-35",0,120,"N","Distinction",-59,NA,-59,NA
"1340",681608,NA,NA,4.6,NA,3.45454545454545,1.33333333333333,1,4.71153846153846,2.22222222222222,1,NA,11.8245614035088,NA,1.25,2.72527472527473,1.18181818181818,86.1428571428571,81.6,"M","North Region","A Level or Equivalent","","0-35",0,60,"N","Pass",-36,NA,-36,NA
"1341",681633,3.2,NA,2.62311557788945,NA,4.62903225806452,1,1.16666666666667,6.60597014925373,2.69230769230769,1.16666666666667,1.3125,7.0078125,NA,1.44117647058824,1.74634146341463,1.09677419354839,83.8571428571429,79.8,"F","Scotland","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass",-24,NA,-24,NA
"1342",681652,NA,NA,2.19191919191919,NA,4.25842696629214,1.16666666666667,2,4.22368421052632,4,5,NA,25.375,NA,1.27586206896552,1.56024096385542,1.16129032258065,73.2857142857143,82.4,"M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,90,"N","Pass",-67,NA,-67,NA
"1343",681655,3.5,NA,3.62777777777778,1,4.35384615384615,1.16666666666667,5,6.89169675090253,3.35294117647059,1,1.33333333333333,10.6607142857143,NA,1.11111111111111,1.51666666666667,1.08108108108108,85,76.5,"M","South Region","A Level or Equivalent","70-80%","0-35",0,90,"N","Pass",-58,NA,-58,NA
"1344",681658,NA,NA,2.18181818181818,NA,3.36,1.5,1.27906976744186,4.54639175257732,3,NA,NA,10.3617021276596,NA,1.40740740740741,1.84126984126984,1,77.7142857142857,74.8,"M","East Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",-38,NA,-38,NA
"1345",681691,NA,NA,1.33333333333333,NA,4.5,1,NA,2.44444444444444,NA,NA,NA,NA,NA,2,1.44444444444444,NA,NA,76,"M","North Western Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Withdrawn",-50,12,-50,12
"1346",681735,NA,NA,1.75,NA,2.09677419354839,1,NA,4.44444444444444,1,1,NA,1,NA,1.2,1.60869565217391,1,NA,65,"M","Scotland","Lower Than A Level","60-70%","0-35",0,120,"N","Withdrawn",-43,109,-43,109
"1347",681755,1.66666666666667,NA,2.36290322580645,NA,4.14358974358974,1.33333333333333,2,3.82608695652174,2.25,1,1.23076923076923,10.9347826086957,NA,1.11538461538462,1.67407407407407,1.07692307692308,80.4285714285714,81,"M","North Region","HE Qualification","","0-35",0,120,"N","Pass",-32,NA,-32,NA
"1348",681763,NA,NA,3.18412698412698,NA,5.02238805970149,1,1.33333333333333,4.08602150537634,2.44444444444444,1,1.375,11.5257731958763,NA,1.125,1.88275862068966,1.32432432432432,84.7142857142857,66.8,"M","North Western Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass",-77,NA,-77,NA
"1349",681938,6,NA,2.52795031055901,NA,5.02666666666667,1,1.33333333333333,4.35748792270531,2,1,1,10.0744680851064,NA,1.13636363636364,1.41830065359477,1,85.4285714285714,89.6,"M","South West Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Distinction",-23,NA,-23,NA
"1350",681973,NA,NA,2.50515463917526,NA,4.50943396226415,1.5,2,8.47169811320755,1,NA,NA,12.6764705882353,NA,1.20833333333333,2.15533980582524,1.28571428571429,82,75.6,"M","South East Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass",-24,NA,-24,NA
"1351",682015,NA,NA,2.19354838709677,NA,4.41176470588235,1,1,2.58333333333333,NA,1,NA,6.55555555555556,NA,1.66666666666667,1.30555555555556,1,NA,72,"M","North Western Region","Lower Than A Level","30-40%","0-35",0,60,"Y","Withdrawn",-57,40,-57,40
"1352",682019,NA,NA,1.6875,NA,2.61904761904762,NA,2,7.42857142857143,NA,1,NA,16.6,NA,1.2,2.02380952380952,1,69,63.75,"M","South Region","Lower Than A Level","80-90%","0-35",0,60,"N","Withdrawn",-74,240,-74,240
"1353",682025,NA,NA,2,NA,2.95,1,1,2.44444444444444,NA,NA,NA,1.4,NA,1.07142857142857,1.45454545454545,1,NA,62,"F","South East Region","Lower Than A Level","20-30%","0-35",0,240,"Y","Withdrawn",-74,12,-74,12
"1354",682070,3,2,2.28205128205128,NA,3.69948186528497,1,2,4.88655462184874,3.6875,1,1.375,8.56603773584906,NA,1.13793103448276,1.51528384279476,1.84615384615385,84.8571428571429,87.8,"M","Ireland","HE Qualification","30-40%","35-55",0,90,"N","Pass",-32,NA,-32,NA
"1355",682276,NA,NA,1.89655172413793,NA,3.77464788732394,1,1.66666666666667,3.54651162790698,3.5,1.33333333333333,1.5,8.35897435897436,NA,1,1.35658914728682,1.125,92,81.6666666666667,"M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Withdrawn",-46,144,-46,144
"1356",682298,7.14285714285714,NA,2.44444444444444,NA,4.00819672131148,1,1.5,7.39583333333333,2,2,1.75,8.23214285714286,NA,1.33333333333333,2.03521126760563,1.8,76.1428571428571,84.8,"F","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,120,"Y","Pass",-24,NA,-24,NA
"1357",682358,NA,NA,2.63636363636364,NA,5.23529411764706,1,NA,8.6,NA,1,NA,1,NA,1.63636363636364,3.88135593220339,1.5,NA,64,"M","South Region","A Level or Equivalent","40-50%","35-55",0,180,"Y","Withdrawn",-38,117,-38,117
"1358",682390,NA,NA,2.80952380952381,NA,3.17808219178082,1,NA,4.18918918918919,NA,NA,1.5,11.3166666666667,NA,1.2,2.14545454545455,1,76.5714285714286,80.4,"M","Scotland","HE Qualification","20-30%","0-35",0,60,"Y","Pass",-66,NA,-66,NA
"1359",682391,NA,NA,2.76190476190476,NA,4.19047619047619,1.66666666666667,2,5.63953488372093,3.75,1,1,8.25,NA,1.14285714285714,1.51724137931034,1,89,94,"M","Scotland","HE Qualification","80-90%","0-35",0,60,"N","Fail",-71,NA,-71,NA
"1360",682436,2.75,NA,4.45,NA,2.9811320754717,2.33333333333333,NA,8.48012232415902,1.5,1.125,1.10526315789474,15.6444444444444,NA,1.1304347826087,1.65354330708661,1.42857142857143,70.8571428571429,68.6,"M","North Region","Lower Than A Level","70-80%","0-35",0,90,"N","Pass",-28,NA,-28,NA
"1361",682437,NA,1,2.89473684210526,NA,4.3735632183908,1.25,1.5,8.2753164556962,3.77777777777778,1,1.66666666666667,8.64356435643564,NA,1.33333333333333,1.92549019607843,1.15625,80.4285714285714,83.8,"M","South Region","Lower Than A Level","40-50%","0-35",0,60,"N","Pass",-38,NA,-38,NA
"1362",682504,NA,NA,2.51923076923077,NA,4.61363636363636,2,1,3.43181818181818,NA,1,NA,9.75,NA,1.2,1.90163934426229,1,84,69,"M","Wales","A Level or Equivalent","90-100%","0-35",0,90,"N","Withdrawn",-66,17,-66,17
"1363",682511,NA,NA,2.39024390243902,NA,2.65753424657534,1,NA,6.12781954887218,2.75,1,1,12,NA,1.04347826086957,1.46153846153846,1.6,85,79,"M","South West Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Pass",-66,NA,-66,NA
"1364",682539,4.28571428571429,1,2.31465517241379,NA,5.29850746268657,1.375,1,7.47272727272727,3.35714285714286,1.30769230769231,1.2,6.86111111111111,NA,1.33333333333333,1.7741935483871,1.27027027027027,91,86.8,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Distinction",-38,NA,-38,NA
"1365",682546,NA,NA,3.8,NA,3.5,2,1,3.23809523809524,1,1.5,NA,1,NA,1.14285714285714,1.56521739130435,1,NA,56,"M","South East Region","Lower Than A Level","40-50%","0-35",0,120,"N","Withdrawn",-18,12,-18,12
"1366",682569,2,1,2.61261261261261,NA,4.96153846153846,1.4,1.83333333333333,7.53615960099751,2.07142857142857,1.14285714285714,1.2,11,NA,1.47826086956522,1.83453237410072,1.51612903225806,92.4285714285714,73.4,"M","South Region","A Level or Equivalent","20-30%","35-55",0,120,"N","Pass",-71,NA,-71,NA
"1367",682578,NA,NA,2.31914893617021,NA,2.33333333333333,1.25,2,3.56862745098039,NA,1,1.5,17.75,NA,1.71428571428571,1.40816326530612,NA,87,82,"M","Ireland","Lower Than A Level","50-60%","0-35",0,120,"N","Fail",-18,NA,-18,NA
"1368",682588,3.5,NA,4.1625,NA,5.024,1,3,5.525,4.3,1.2,1.26666666666667,5.15,NA,1.03703703703704,1.45945945945946,1.19354838709677,79,91.25,"M","South East Region","Lower Than A Level","90-100%","35-55",0,60,"N","Fail",-72,NA,-72,NA
"1369",682613,NA,NA,2.08888888888889,NA,4.52631578947368,1.66666666666667,1.6,10.196261682243,2.83333333333333,NA,NA,13.5833333333333,NA,1.23076923076923,2.05084745762712,1.2,79,67,"M","Wales","HE Qualification","40-50%","0-35",0,60,"N","Pass",-37,NA,-37,NA
"1370",682632,2.9,1,2.42276422764228,NA,4.42639593908629,1.75,1.33333333333333,6.08521303258145,3,1.25,1.22222222222222,16.2890625,NA,1.52631578947368,1.77358490566038,1.25641025641026,88.1428571428571,91.6,"F","London Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",-51,NA,-51,NA
"1371",682671,NA,NA,2.80769230769231,NA,4.43478260869565,1.75,2.25,3.52777777777778,2.5,1,1.33333333333333,4.33333333333333,NA,1.58333333333333,1.42592592592593,1.71428571428571,NA,60,"F","North Western Region","Lower Than A Level","10-20","0-35",0,120,"Y","Withdrawn",-37,51,-37,51
"1372",682695,3.7,1,2.21649484536082,NA,2.73426573426573,1.2,1.33333333333333,5.28070175438596,2.4,1,1.15789473684211,8.43037974683544,NA,1.1875,1.48322147651007,1.21875,74.2857142857143,77.2,"F","East Anglian Region","Lower Than A Level","80-90%","0-35",0,150,"Y","Pass",-72,NA,-72,NA
"1373",682753,NA,NA,2.96261682242991,NA,2.61702127659574,1.33333333333333,1.16666666666667,6.91698113207547,1.8,1.75,1.4,12.9090909090909,NA,1.14285714285714,1.34146341463415,1.08333333333333,76.4285714285714,75.6,"M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass",-38,NA,-38,NA
"1374",682839,3.125,1,2.42857142857143,NA,3.24242424242424,1.14285714285714,1.75,9.03856041131105,3.64285714285714,1.41666666666667,1.09375,7.37037037037037,NA,1.16666666666667,1.90909090909091,1.89655172413793,81.5714285714286,86,"M","London Region","Lower Than A Level","80-90%","35-55",0,120,"N","Pass",-38,NA,-38,NA
"1375",682863,NA,NA,2.76923076923077,NA,4.14035087719298,3,NA,4.02173913043478,1,NA,NA,NA,NA,1.35714285714286,1.44578313253012,1.375,NA,68,"F","East Anglian Region","Lower Than A Level","10-20","35-55",0,60,"N","Withdrawn",-71,114,-71,114
"1376",682894,2,NA,2.31428571428571,NA,3.34065934065934,1,NA,5.54032258064516,3.53846153846154,1,1.5,9.01851851851852,NA,1.24137931034483,1.51072961373391,1.13793103448276,77.25,55.8,"M","South Region","Lower Than A Level","30-40%","0-35",0,60,"N","Withdrawn",-31,229,-31,229
"1377",682946,NA,NA,4.8,NA,6.42857142857143,1,NA,2,NA,1,NA,NA,NA,1.375,2.08333333333333,1.55555555555556,NA,96,"M","East Anglian Region","Lower Than A Level","40-50%","35-55",0,120,"N","Withdrawn",-32,87,-32,87
"1378",682963,2.81818181818182,2,2.65957446808511,NA,2.48412698412698,1.25,2.25,7.1156462585034,3,1.25,1.22727272727273,7.52032520325203,NA,1.275,1.78969957081545,1.11428571428571,86.8571428571429,76.2,"M","South Region","HE Qualification","60-70%","35-55",0,120,"N","Pass",-41,NA,-41,NA
"1379",682981,2.4,2,1.67415730337079,NA,2.36521739130435,1.5,1.33333333333333,6.43192488262911,4,1.4,1.11538461538462,7.49462365591398,NA,1.21428571428571,1.55813953488372,1.33333333333333,83.8571428571429,93.4,"M","London Region","A Level or Equivalent","10-20","0-35",0,120,"Y","Distinction",-72,NA,-72,NA
"1380",682982,NA,NA,1.84615384615385,NA,2.54545454545455,1.5,NA,4.83333333333333,1,NA,NA,8.0625,NA,1.25,1.43478260869565,1,NA,82,"M","East Midlands Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Withdrawn",-70,51,-70,51
"1381",682983,4.71428571428571,NA,2.06741573033708,NA,2.98795180722892,1,NA,8.0762331838565,3,1.66666666666667,1,8.06666666666667,NA,1.13636363636364,1.93464052287582,1.53333333333333,88.5714285714286,82.8,"M","South West Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",-53,NA,-53,NA
"1382",682985,NA,NA,2.9493670886076,NA,4.64705882352941,1.25,2,6.30120481927711,1.33333333333333,1,NA,1.75,NA,1.75,1.52,1.14285714285714,NA,75.75,"M","Scotland","HE Qualification","90-100%","0-35",0,60,"N","Fail",-42,NA,-42,NA
"1383",682990,NA,NA,2.6135593220339,NA,4.52439024390244,1.8,2,8.75975975975976,2.75,1,1.33333333333333,6.70305676855895,NA,1.77777777777778,1.752,1.04761904761905,84.2857142857143,86.2,"M","South East Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Distinction",-30,NA,-30,NA
"1384",683033,7,1,3.30693069306931,NA,4.63768115942029,1.5,1.85714285714286,9.02824858757062,2.35714285714286,1,1,16.1777777777778,NA,1.15384615384615,1.92893401015228,1.19230769230769,80.7142857142857,79,"F","South Region","Lower Than A Level","70-80%","0-35",0,120,"N","Pass",-58,NA,-58,NA
"1385",683094,1,1,1.57971014492754,NA,3.41463414634146,1.2,NA,4.15584415584416,1.5,1.25,1.5,9.97183098591549,NA,1.57142857142857,1.3801652892562,1.31578947368421,66.8571428571429,67.4,"M","Ireland","Lower Than A Level","20-30%","0-35",0,60,"N","Fail",-21,NA,-21,NA
"1386",683177,NA,NA,2.26829268292683,NA,4.0625,2,1,5.40540540540541,4,1,1.5,8.92857142857143,NA,1.22222222222222,1.46153846153846,1.33333333333333,NA,85,"F","South Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Withdrawn",-36,110,-36,110
"1387",683178,NA,NA,2.714859437751,NA,3.71311475409836,1.625,1,6.89922480620155,2.78947368421053,1.33333333333333,1.22222222222222,14.2352941176471,NA,1.375,1.38536585365854,1.15217391304348,78.5714285714286,85.2,"M","North Western Region","A Level or Equivalent","0-10%","35-55",0,60,"N","Pass",-36,NA,-36,NA
"1388",683243,NA,NA,2.05263157894737,NA,2.45333333333333,NA,1,2.38461538461538,NA,NA,NA,14.1833333333333,NA,1.29411764705882,2.01754385964912,1.28571428571429,62.8571428571429,53.8,"M","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,90,"N","Fail",-64,NA,-64,NA
"1389",683273,NA,NA,NA,NA,1.1,NA,NA,1.66666666666667,NA,NA,NA,NA,NA,1.25,1,NA,NA,78,"M","Yorkshire Region","A Level or Equivalent","0-10%","0-35",0,120,"Y","Fail",-38,NA,-38,NA
"1390",683305,NA,NA,2.94285714285714,NA,4.1044776119403,1,3,4.44347826086956,NA,1,NA,12.3061224489796,NA,1.6,3.62608695652174,1,80.8571428571429,74.2,"F","Wales","HE Qualification","80-90%","0-35",0,120,"N","Pass",-14,NA,-14,NA
"1391",683323,NA,1,2.27272727272727,NA,5.45161290322581,1.83333333333333,1.5,5.98214285714286,2.5,1.5,1.5,6.3,NA,1.41176470588235,2.25,1.08333333333333,79.5,62,"M","Wales","Lower Than A Level","20-30%","0-35",0,120,"Y","Fail",-59,NA,-59,NA
"1392",683346,3,NA,2.57831325301205,NA,3.67391304347826,1.75,1.33333333333333,7.54185022026432,2.41666666666667,1,1.5,10.5232558139535,NA,1.33333333333333,1.975,1.26666666666667,84.7142857142857,89.4,"M","North Region","Lower Than A Level","","35-55",0,60,"N","Distinction",-60,NA,-60,NA
"1393",683347,NA,NA,4,1,5.33333333333333,1,NA,2,NA,NA,NA,1.5,NA,1.4,2.26666666666667,1,NA,66,"M","North Western Region","A Level or Equivalent","60-70%","0-35",0,120,"N","Withdrawn",-28,17,-28,17
"1394",683352,4.42857142857143,2,2.21739130434783,NA,4.1,2,NA,5.77368421052632,1.875,1,1.05882352941176,8.52631578947368,NA,1.03703703703704,1.45977011494253,1.22857142857143,75.4285714285714,80.2,"M","Yorkshire Region","Lower Than A Level","10-20","35-55",0,60,"N","Pass",-35,NA,-35,NA
"1395",683353,5.2,1,4.08791208791209,NA,4.19631901840491,1.75,1,8.25304136253041,2.66666666666667,1.2,1.07142857142857,15.056338028169,NA,1.71428571428571,2.01345291479821,2.09090909090909,68.4285714285714,77.6,"M","Wales","Lower Than A Level","0-10%","0-35",0,90,"N","Pass",-32,NA,-32,NA
"1396",683375,1,NA,3.93388429752066,NA,4.33928571428571,1.5,1.66666666666667,6.64356435643564,6.54545454545455,1,1.5,8.84375,NA,1.35,2.32467532467532,1.07692307692308,87.8571428571429,88.6,"M","North Western Region","Lower Than A Level","70-80%","0-35",0,120,"N","Pass",-60,NA,-60,NA
"1397",683403,3.1,2,2.27922077922078,NA,3.31658291457286,1.5,1.4,7.52760736196319,3.72727272727273,1.21428571428571,1.07142857142857,7.97222222222222,NA,1.14814814814815,1.875,1.20512820512821,84.5714285714286,87.4,"M","Wales","A Level or Equivalent","20-30%","0-35",0,60,"N","Distinction",-70,NA,-70,NA
"1398",683446,NA,NA,3.14285714285714,NA,4.04166666666667,1.66666666666667,NA,5.38461538461539,1,1,NA,5.30769230769231,NA,1.71428571428571,1.5,1,NA,56,"M","South Region","Lower Than A Level","70-80%","0-35",0,60,"N","Fail",-63,NA,-63,NA
"1399",683467,NA,NA,2.93023255813953,NA,6.80487804878049,2,2,4.72357723577236,1,3,1,16.9384615384615,NA,1.3125,2.23333333333333,1.71428571428571,75.7142857142857,64.2,"M","East Anglian Region","Lower Than A Level","20-30%","0-35",0,120,"Y","Pass",-65,NA,-65,NA
"1400",683508,NA,NA,2.59459459459459,NA,3.52631578947368,1,1,4.95454545454545,NA,1,NA,2,NA,1.25,1.46428571428571,NA,NA,57.5,"M","West Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"N","Fail",-67,NA,-67,NA
"1401",683530,3.22222222222222,2,3.25706214689266,4,6.88953488372093,1.25,1.23809523809524,8.95491803278689,2.32352941176471,1.11111111111111,1.07692307692308,9.2987012987013,NA,1.25,1.771875,1.28735632183908,79,87,"M","North Region","Lower Than A Level","","35-55",0,60,"N","Distinction",-38,NA,-38,NA
"1402",683550,1,NA,2.24,6,2.58536585365854,1,1,3.35714285714286,1.33333333333333,NA,NA,9.46296296296296,NA,1.07142857142857,1.63963963963964,1.1,89.7142857142857,68.8,"M","East Anglian Region","Lower Than A Level","60-70%","0-35",0,60,"N","Pass",-67,NA,-67,NA
"1403",683555,NA,NA,2.125,NA,5.25,1.25,NA,2.25714285714286,1.5,1,NA,2.8,NA,1.125,1.70588235294118,NA,NA,75,"M","East Anglian Region","Lower Than A Level","60-70%","0-35",0,60,"N","Withdrawn",-66,94,-66,94
"1404",683576,NA,NA,4.54545454545455,NA,6.90909090909091,2.5,NA,7.54545454545455,2,1,NA,11.4,NA,1.83333333333333,1.81818181818182,1,NA,76,"M","Scotland","A Level or Equivalent","80-90%","35-55",0,60,"N","Withdrawn",-36,142,-36,142
"1405",683604,2.66666666666667,1,2.42574257425743,NA,3.5752688172043,1,2,6.67438494934877,2,1.23076923076923,1.15789473684211,9.48913043478261,NA,1.39189189189189,1.58695652173913,1.21794871794872,76.7142857142857,68,"M","South Region","HE Qualification","70-80%","35-55",0,90,"N","Pass",-23,NA,-23,NA
